-0.22332134886374416	-0.17522701626783854	-0.2767495602015062	0.5476869352388862	0.45932094204740004	-0.0047403013340607866	
0.21729790662884824	0.46156264406289593	0.07361045697446686	0.2498494670345214	-0.4414296749854676	-0.2506021988583152	
0.09102461274729207	0.09930176544540073	-0.5362931579496095	-0.31641680694134244	-0.03897796574056876	0.4112049003097408	
-0.7649641626332749	0.1341968105410559	-0.5260417961024562	-0.4363110767485118	-0.0401624011494403	0.008866124997523084	
-0.3032458374257789	-0.1994761130665786	-0.6407343804225445	-0.20564015649389658	-0.010733630515717503	0.16182338125789858	
-0.04175384734489608	-0.21697028853546219	0.27553169033219815	0.33797839117142137	0.0765725382846272	0.020405436187729026	
-0.09530056671957365	-0.360941732588528	-0.4637370801381684	-0.1184712174576329	0.45201969547846726	0.04657945779535361	
0.038669547650270544	-0.6206667394257208	-0.8580899668561288	0.26436603555578897	0.29510050554110334	0.11508154747043231	
-0.6634222938915906	-0.49811626109881113	-0.19445144864954578	0.1356578648820667	0.32694414871770855	-0.2908755595503686	
-0.7873253853426485	-0.7123866936883904	-0.6653701096324381	-0.028180336243482772	0.13442447167077243	0.0484770203771763	
-0.03685279676674687	-0.3005793555819946	-0.37727956741766944	0.1521827997702625	0.2706684881820638	0.5126330465979174	
-0.12331397467352903	-0.4156249223881612	-0.2858593922679832	-0.05194137698924098	0.13245905894206797	0.2257916107213306	
0.13505667796274093	0.15556791689708208	-0.2553940719108353	-0.008913791210574151	-0.2896898894226892	-0.3050783807939019	
-0.28928572204655995	-0.5693107990591024	-1.4214891037224366	0.024269300476994986	0.03933463472901551	-0.17899438693535613	
-0.22821093963323683	-0.12171228337209758	0.2803533123454121	-0.09882113683246072	0.1422253924044575	0.1392605493836589	
