0.98065969,0.96276715,0.01442761
0.57591493,0.98487812,0.05683574
0.01954535,0.48655983,0.97767004
0.52114742,0.45024098,0.02196970
0.07119933,0.00286321,0.55979469
0.57980598,0.03229356,0.48929072
0.00378651,0.45145744,0.52159119
0.44785493,0.49039786,0.49905553
0.22302925,0.21789511,0.00233112
0.80557349,0.23201548,0.04558065
0.36191143,0.71746203,0.08615853
0.71575801,0.69293337,0.96334733
0.30186186,0.22568657,0.56000524
0.67743998,0.30058389,0.47441572
0.20607097,0.71262797,0.51077689
0.77490199,0.68755465,0.53971130
0.27979144,0.98121363,0.27478830
0.82854400,0.05184126,0.31309402
0.24704839,0.48204904,0.30384419
0.80952538,0.53667333,0.23896114
0.25506842,0.90579084,0.85463974
0.74738483,0.93920110,0.75985065
0.27737471,0.52679564,0.80759681
0.77268019,0.45160704,0.80717395
0.01661908,0.27024990,0.25485351
0.46897627,0.22209556,0.26596827
0.97502381,0.78554024,0.27490065
0.57016136,0.76101981,0.30029504
0.00147398,0.20664010,0.74657021
0.55650207,0.20243870,0.84704986
0.99329093,0.70993123,0.75841995
0.49534584,0.75603332,0.68811175
0.97888487,0.98683733,0.03851317
0.57755122,0.95886519,0.09865603
0.02546368,0.46788637,0.97711066
0.51898674,0.45912583,0.96284997
0.07287275,0.00930457,0.58892645
0.54126276,0.02513847,0.49702847
0.00532612,0.44350454,0.54611462
0.45773191,0.51502326,0.52189675
0.25167651,0.19437740,0.01976492
0.77558377,0.25295733,0.09203073
0.34840205,0.70265449,0.08804019
0.68785087,0.73203075,0.97570962
0.29153373,0.25745277,0.57902967
0.70786539,0.29531675,0.48777282
0.22540779,0.70623508,0.51410716
0.81860981,0.66859279,0.50484141
0.29909823,0.97921938,0.25759699
0.82264597,0.05928681,0.32763259
0.24901757,0.49900122,0.28604557
0.79433266,0.52957576,0.21356495
0.29117370,0.91710447,0.84673828
0.79347779,0.94911037,0.76399942
0.31069261,0.52675335,0.79141300
0.77957201,0.45468325,0.79674542
0.02362782,0.27782806,0.29617991
0.48994140,0.22682236,0.24656117
0.96983394,0.76166228,0.26754215
0.57164941,0.74277174,0.34325391
0.00951421,0.23831363,0.78211519
0.53333527,0.20004395,0.80549716
0.99943579,0.74818829,0.80051381
0.51240878,0.77550996,0.68649973
0.97925009,0.99408433,0.01846044
0.57482984,0.99134631,0.08991948
0.06962499,0.47229247,0.00508061
0.51655837,0.42898812,0.99059301
0.10455443,0.97664945,0.58075508
0.50812092,0.02865262,0.51096891
0.04579575,0.45773278,0.58170827
0.47862066,0.47603001,0.50307124
0.27436125,0.19274630,0.04356367
0.78840214,0.24086475,0.10667870
0.33025059,0.73127887,0.09928803
0.70002439,0.72302149,0.96862328
0.29495091,0.22338642,0.57411471
0.70620295,0.30230890,0.48247124
0.21184418,0.71755524,0.50792689
0.76833258,0.66456916,0.52155077
0.24221548,0.97702567,0.24878858
0.81176261,0.01989460,0.30724123
0.27021077,0.44753825,0.28403329
0.78456460,0.53032724,0.17965668
0.25990520,0.94878606,0.85645898
0.79721025,0.94799435,0.70005210
0.30159437,0.53381443,0.80189770
0.75871622,0.43595255,0.79131546
0.00550356,0.27776046,0.33127921
0.49205636,0.22941640,0.25383716
0.98419972,0.77287262,0.23736080
0.57609453,0.74820597,0.32976014
0.99851349,0.20543684,0.76640629
0.50226815,0.16360219,0.82067202
0.00949534,0.75021377,0.81180863
0.52025831,0.76724069,0.68554827
0.95768066,0.97379785,0.04402296
0.60702577,0.99424859,0.08229148
0.02425178,0.44893231,0.00829119
0.49774565,0.41547835,0.01410996
0.09618266,0.97432586,0.55180200
0.51308509,0.04472613,0.52366823
0.02928707,0.44739039,0.56635332
0.48702000,0.49523737,0.45903150
0.24164792,0.23102444,0.01002329
0.77127159,0.27215212,0.08162053
0.33675499,0.71796353,0.09117912
0.72950454,0.74723036,0.94270278
0.26118886,0.25324094,0.58913895
0.71252524,0.29435292,0.49357486
0.22555915,0.71133200,0.51119911
0.80891197,0.65935088,0.51932069
0.22153657,0.94679644,0.23736802
0.82997136,0.04025546,0.33818595
0.27452974,0.45724558,0.26452866
0.73286844,0.53247414,0.20966021
0.27053215,0.95221763,0.89486007
0.82316373,0.96765448,0.71554665
0.30329252,0.56211977,0.78325339
0.74055173,0.47239455,0.80306713
0.99088130,0.30418430,0.32272701
0.49086813,0.22000333,0.26207082
0.96724647,0.73502595,0.21764193
0.51990747,0.79273727,0.33993180
0.00655068,0.20588888,0.80242444
0.51117537,0.19032435,0.80224565
0.04268837,0.74232072,0.81042789
0.50997996,0.78063142,0.66614317
0.94559083,0.97921531,0.04833951
0.58226531,0.01661227,0.03002105
0.04616094,0.43981080,0.00168948
0.51599511,0.43658680,0.98775668
0.10594921,0.00037220,0.56523390
0.51589278,0.05765384,0.49851010
0.06259614,0.45627778,0.55395460
0.48999276,0.46868466,0.48502482
0.26768872,0.23270432,0.02328214
0.77648339,0.25715876,0.10106610
0.34539205,0.72053685,0.09315886
0.72003494,0.78431247,0.96534414
0.27723716,0.21757185,0.53766428
0.71896161,0.29098604,0.50092525
0.21228112,0.70928316,0.48876258
0.83109214,0.69557137,0.54691872
0.24350352,0.96767101,0.24524909
0.85934313,0.01355355,0.37457648
0.27232559,0.45291905,0.27153080
0.75206784,0.50576902,0.24323117
0.25331903,0.95884309,0.88355675
0.78960763,0.97510937,0.69742701
0.32023486,0.57046466,0.79033224
0.74975941,0.48131077,0.78428026
0.02238280,0.28732627,0.30070286
0.47834846,0.19983803,0.21871143
0.97204657,0.70092624,0.20892052
0.50079214,0.79120015,0.34248697
0.00778416,0.22949913,0.78508941
0.49787702,0.21298802,0.79369160
0.03934121,0.74662184,0.79663131
0.53037882,0.78349148,0.64416567
0.94470399,0.99525976,0.06030603
0.59951517,0.01819509,0.00965833
0.05191989,0.46951980,0.97999858
0.51190730,0.45030673,0.00095633
0.06804474,0.98737691,0.56258541
0.54793684,0.02110482,0.50835972
0.05499356,0.44981666,0.53902528
0.49608828,0.48828432,0.49394962
0.26140893,0.24134128,0.02766047
0.78523159,0.24749956,0.09540012
0.29856556,0.69945551,0.07174186
0.73804901,0.75828404,0.94971469
0.28087778,0.27193473,0.50452161
0.70869805,0.27794184,0.52337450
0.20844558,0.71383427,0.47095718
0.81105280,0.71123423,0.54318625
0.25184606,0.97075161,0.26000862
0.82437058,0.98738924,0.35363699
0.27416679,0.47036700,0.24208844
0.72115587,0.51361931,0.22502987
0.26963469,0.99617544,0.87796523
0.80334653,0.96707455,0.72907191
0.30130409,0.52728613,0.80095843
0.75341554,0.45513100,0.78120056
0.03665322,0.27034630,0.27806484
0.47298010,0.21154859,0.25819619
0.94409700,0.70381772,0.22543651
0.51921711,0.77688061,0.30054789
0.98783590,0.23757528,0.78192791
0.49312492,0.22537799,0.77567227
0.06551852,0.73458040,0.79779625
0.53063406,0.75416577,0.68234581
0.99456109,0.03147021,0.05864225
0.59119259,0.98060189,0.02297725
0.02604711,0.45492250,0.97295377
0.49437963,0.46595955,0.00837085
0.06572984,0.99583956,0.54609809
0.51969650,0.01629704,0.51878422
0.03251443,0.47663251,0.56198555
0.54462483,0.50299771,0.52300465
0.23374115,0.23748556,0.02169626
0.77648219,0.22715835,0.07032427
0.26232693,0.72732457,0.06195204
0.71035457,0.71738010,0.92369172
0.29062852,0.25650066,0.50480754
0.71148906,0.28621915,0.48701815
0.22999508,0.73393748,0.50540741
0.77677702,0.72250661,0.55769264
0.24934121,0.96240242,0.25409515
0.80563382,0.98687175,0.36691632
0.23968436,0.46951277,0.23894218
0.72276474,0.50793077,0.23199741
0.27919049,0.98363223,0.89386379
0.80308951,0.94782785,0.75713535
0.27259217,0.48810996,0.78780607
0.73706885,0.48863805,0.77243701
0.02310639,0.27023976,0.29363206
0.45925942,0.19189280,0.25687505
0.92364021,0.74915447,0.23823639
0.53193417,0.75088438,0.27461701
0.99654706,0.17818137,0.76435902
0.50421886,0.26979306,0.77259600
0.06209130,0.73772175,0.78655443
0.48803218,0.76530747,0.69331871
0.96607014,0.01572892,0.00676317
0.61376210,0.95846987,0.03209718
0.01531669,0.45310007,0.99896734
0.47630330,0.47986561,0.00708992
0.04950179,0.97611149,0.58324781
0.51740094,0.01164528,0.49857112
0.02605702,0.47581816,0.58193968
0.54882056,0.50220354,0.51424661
0.24717832,0.25226684,0.02963782
0.77378153,0.25725961,0.02631525
0.25665592,0.72141797,0.02144285
0.71668493,0.68907748,0.93805472
0.27023691,0.23577779,0.45932625
0.75985764,0.25644882,0.50594022
0.22174332,0.76909966,0.51397972
0.79186320,0.72485277,0.53873911
0.20979591,0.97581165,0.25749302
0.79086238,0.00201628,0.35939827
0.26690505,0.47800661,0.27900637
0.71024033,0.47722691,0.23483198
0.29821789,0.01182394,0.89177779
0.80389047,0.94413211,0.76026804
0.28359728,0.51804389,0.74618203
0.77827235,0.46048150,0.75860131
0.99444002,0.25171490,0.31715989
0.47170025,0.18676020,0.22676919
0.94776524,0.73614402,0.23837680
0.51753957,0.76338957,0.29492842
0.00330398,0.20244564,0.73164321
0.49163660,0.28053369,0.78538047
0.06970370,0.73536969,0.79131549
0.45441454,0.75292280,0.70095397
0.95487072,0.02229524,0.03179091
0.60808311,0.96268122,0.05499391
0.99512978,0.45530328,0.99391244
0.48030116,0.47662399,0.99632089
0.04281744,0.99376124,0.56157007
0.49365602,0.03375367,0.52598726
0.01008420,0.49368104,0.57158466
0.52912532,0.49023524,0.52428475
0.21896118,0.27218588,0.00144492
0.74176792,0.24024835,0.03003533
0.28389325,0.72262027,0.03552846
0.72236393,0.69953206,0.98526072
0.30275748,0.25781770,0.47100762
0.73615131,0.24386141,0.52453999
0.25671022,0.75935750,0.50860269
0.81538405,0.74493774,0.55686076
0.21242422,0.95313374,0.24488522
0.78517816,0.01613427,0.31278271
0.25040471,0.49761667,0.26562944
0.72622631,0.49763138,0.21687915
0.32477878,0.99506514,0.90851533
0.79520169,0.96176870,0.77499057
0.26367150,0.51921096,0.74940776
0.73410661,0.48316153,0.76723770
0.01535107,0.23053633,0.31015269
0.45240906,0.21461130,0.20538515
0.93595970,0.74698801,0.23782830
0.52234321,0.75872610,0.28399843
0.98428980,0.22744899,0.72634030
0.48417004,0.27820631,0.74496834
0.04028088,0.72986516,0.79399871
0.46051377,0.75738401,0.72599673
0.97914192,0.02117187,0.06044039
0.59948391,0.95581987,0.04228326
0.97720359,0.48041622,0.02810714
0.48577933,0.47646690,0.01081579
0.04398462,0.99292744,0.57416481
0.45785230,0.03399349,0.53780033
0.97383698,0.46476379,0.54502951
0.52474578,0.49783463,0.48230047
0.19162052,0.26907041,0.00272407
0.75675679,0.25201828,0.02575308
0.29028582,0.71326802,0.03090073
0.75749833,0.71129119,0.93026122
0.26193541,0.29620809,0.49521751
0.75676281,0.21694561,0.53344873
0.22232692,0.73891724,0.47976850
0.81497661,0.72016033,0.53386797
0.24176602,0.93586720,0.21056517
0.74994774,0.00463929,0.34678393
0.22595870,0.49514553,0.24912944
0.74580462,0.45548306,0.23380519
0.32282351,0.00598090,0.89093589
0.75948023,0.97337656,0.77247068
0.24702142,0.49835415,0.75526584
0.72442298,0.48465341,0.77593933
0.00130430,0.21688548,0.29595943
0.43052267,0.17121778,0.18545093
0.90865228,0.77340683,0.25423064
0.53182118,0.78068891,0.31838825
0.01135542,0.22108992,0.73886999
0.53536115,0.24709239,0.76491220
0.02668530,0.71357205,0.77848920
0.49106025,0.75439884,0.71400859
0.00722809,0.98330587,0.02854174
0.58618345,0.96240256,0.04394722
0.96588574,0.50554925,0.03651826
0.44261153,0.43779767,0.99820088
0.06682944,0.97858436,0.58305111
0.41757147,0.01142272,0.52453205
0.95425449,0.45345206,0.55620494
0.53263806,0.46697452,0.48316373
0.18044828,0.23841166,0.00898301
0.78151866,0.23622059,0.05287106
0.28484628,0.69483173,0.98981816
0.73139683,0.74075276,0.94846078
0.21698276,0.26029199,0.50533217
0.75164841,0.20124224,0.53801593
0.21584905,0.71572943,0.50900511
0.79677798,0.72258191,0.53934273
0.26722493,0.91517084,0.22826574
0.77402250,0.01260477,0.29009441
0.20959333,0.49670008,0.23003200
0.77693348,0.44033304,0.26320208
0.32020102,0.00176057,0.87566990
0.74675478,0.97836306,0.74600149
0.27779585,0.49418971,0.74617483
0.73186699,0.47948499,0.79581972
0.99093226,0.23248306,0.30161316
0.42181444,0.17677622,0.21611438
0.89347128,0.73297969,0.24702948
0.56831076,0.75448609,0.33021468
0.01715216,0.20095187,0.75884977
0.53254843,0.23622468,0.74835620
0.02293581,0.65352424,0.77583882
0.51071233,0.76473090,0.72940836
0.00915387,0.99561415,0.02027960
0.58001315,0.95747655,0.04799956
0.97900615,0.50501960,0.04802830
0.49547669,0.44959878,0.00062731
0.05516029,0.98557376,0.58523929
0.38258982,0.98746972,0.54999561
0.96668838,0.44421421,0.56533846
0.49656908,0.45793760,0.51777476
0.18574829,0.27307738,0.01148939
0.78021202,0.25390666,0.03355461
0.27250962,0.69666499,0.01661805
0.73664376,0.73555189,0.93045593
0.24681757,0.28074920,0.49033693
0.73904729,0.21227758,0.52740849
0.22083680,0.74425678,0.49681362
0.80896195,0.72920237,0.57104980
0.29020398,0.92894220,0.19773965
0.79936960,0.98962433,0.31270425
0.24449619,0.48358966,0.24383009
0.76243383,0.44084866,0.29552664
0.31348242,0.99976946,0.88598545
0.73133170,0.98232243,0.71543756
0.27593769,0.51089490,0.71251815
0.73809374,0.46939139,0.78950363
0.99689136,0.22699285,0.32002583
0.40996703,0.16686735,0.20481613
0.90643878,0.73471095,0.23408464
0.55237154,0.75863695,0.37462604
0.94911711,0.21006425,0.77140724
0.53834593,0.21495266,0.79549783
0.02073752,0.66105592,0.77319070
0.49879306,0.72543064,0.70862637
0.97855988,0.98404217,0.03781487
0.57050873,0.95739890,0.01766147
0.98120177,0.51812912,0.05935011
0.50865132,0.47999806,0.98743044
0.04783611,0.95143561,0.62695547
0.42473514,0.97371528,0.59182162
0.98587080,0.43173490,0.52686004
0.52142437,0.42777707,0.48499921
0.20298638,0.27967003,0.01438515
0.81554285,0.26504310,0.03667194
0.24520163,0.71533464,0.99984118
0.73462289,0.72241816,0.91428132
0.26017724,0.28570716,0.49286184
0.74432922,0.22115575,0.51349392
0.22436673,0.73735881,0.51054187
0.80957633,0.74700887,0.57078448
0.29731897,0.91637175,0.24869153
0.76542652,0.99859353,0.30761597
0.23179358,0.48575701,0.23945721
0.73820701,0.47383075,0.25497172
0.28848698,0.03304930,0.91153997
0.71554490,0.98051420,0.70610906
0.27011073,0.47867306,0.73314248
0.75365114,0.48125294,0.75009245
0.98764583,0.21133129,0.30432028
0.43695242,0.19893457,0.21895737
0.86451353,0.76922657,0.20989537
0.52564729,0.77485679,0.37680594
0.95801473,0.17856184,0.76591556
0.53765900,0.21672549,0.86179967
0.04026761,0.64308793,0.77566446
0.47421381,0.70103584,0.69869086
0.93931505,0.98035525,0.02308454
0.59426063,0.93480270,0.03670082
0.97376452,0.50784428,0.04190440
0.50869207,0.50767109,0.98155200
0.06508938,0.96384852,0.62304949
0.39910873,0.98342673,0.54423037
0.00084161,0.42005825,0.53227943
0.48384765,0.41560695,0.50614789
0.22204582,0.30045057,0.00657050
0.80956952,0.28755217,0.03332794
0.23076650,0.71963238,0.99374885
0.75233956,0.75330260,0.91817561
0.23386218,0.24319650,0.50138649
0.72798215,0.23150082,0.48109735
0.22080781,0.72821215,0.49219897
0.79000504,0.72904332,0.56645991
0.26938785,0.94353739,0.22950089
0.74083944,0.97668675,0.30878711
0.23651013,0.47672396,0.27284143
0.69915309,0.46887033,0.26855959
0.32750466,0.03240410,0.89364423
0.72027204,0.00608099,0.69102988
0.23493961,0.45959099,0.71327916
0.75262639,0.45778205,0.73860750
0.99840911,0.20929219,0.29888458
0.45746740,0.17163066,0.25918676
0.85504385,0.72732956,0.23151843
0.51091055,0.75545774,0.33394032
0.94674847,0.19715398,0.76559843
0.53063935,0.24953275,0.84982642
0.00700260,0.66949334,0.76857511
0.48051249,0.70716627,0.71608230
0.88548270,0.95460473,0.07559431
0.58659971,0.96315818,0.03299277
0.98242344,0.50083784,0.00535959
0.47040109,0.48539816,0.02647063
0.09553210,0.97837376,0.62775314
0.40280499,0.96412928,0.54199819
0.97463115,0.43621839,0.50512026
0.47721305,0.40847437,0.52877453
0.22798865,0.28173243,0.00886228
0.76109023,0.27132043,0.05306686
0.21107870,0.69414872,0.07629570
0.73234532,0.74397216,0.88985960
0.24584995,0.22551326,0.49224432
0.75813070,0.22268475,0.50388968
0.20231038,0.70544727,0.48855361
0.77707537,0.68202763,0.55811246
0.28644024,0.93443317,0.19463050
0.74381318,0.99368322,0.31666597
0.26187702,0.47431248,0.27618814
0.66120445,0.46462880,0.29753230
0.32485867,0.02380472,0.86751290
0.70369961,0.97636583,0.66950633
0.22985737,0.44893960,0.70543314
0.70552072,0.47535342,0.77564901
0.00100678,0.16973100,0.28519968
0.49150280,0.18799678,0.22074894
0.85143736,0.71721632,0.28705672
0.50977381,0.75316730,0.33001936
0.92214579,0.16990770,0.79972126
0.56115816,0.24380943,0.82998993
0.01664737,0.68521125,0.77594013
0.43706054,0.70795157,0.71691769
0.94923440,0.96310596,0.04078098
0.57983550,0.94030096,0.02408000
0.97436698,0.44987206,0.01070761
0.49827966,0.48781801,0.02697886
0.07246540,0.00752792,0.63447666
0.38496674,0.96968251,0.52275579
0.98824252,0.43316282,0.50020878
0.49194179,0.40603712,0.51033405
0.23815840,0.27793588,0.01816438
0.78210621,0.27692835,0.04624058
0.19993304,0.69229423,0.06222488
0.74217878,0.74130486,0.90352392
0.25160647,0.23062376,0.49247470
0.74428858,0.23100988,0.50225312
0.20187107,0.75770283,0.46645257
0.77709032,0.72092250,0.53943310
0.30576138,0.96215760,0.17875933
0.77107947,0.00205321,0.32416761
0.25776866,0.48736418,0.31521616
0.68662735,0.45965829,0.29583730
0.32723601,0.02284088,0.87819368
0.71455252,0.95708803,0.66608171
0.20331969,0.46643945,0.69353322
0.68612208,0.51010078,0.74906295
0.00502891,0.16050830,0.27151652
0.49842898,0.15517784,0.24232917
0.83511745,0.71851451,0.25462579
0.53242973,0.73472531,0.38128802
0.91916055,0.17642557,0.78227070
0.53452264,0.24389844,0.82859772
0.06555982,0.69406477,0.77435117
0.44694994,0.72916111,0.75474145
0.95166133,0.97460983,0.05562378
0.62659532,0.96616647,0.01322418
0.98849251,0.48471036,0.96480789
0.44329679,0.49171805,0.05673033
0.02792763,0.98272546,0.62433369
0.35569397,0.95639750,0.54910048
0.95420560,0.45199821,0.49956664
0.47257200,0.39978358,0.50040732
0.24731707,0.25764409,0.02524682
0.76088285,0.25958623,0.07163850
0.20623695,0.66111360,0.04956092
0.77825476,0.73549735,0.88477789
0.20063475,0.21541059,0.48265785
0.74394143,0.23443272,0.49078988
0.21686652,0.72156875,0.41118043
0.80864991,0.71267107,0.56228861
0.31205742,0.93565186,0.14142095
0.78120972,0.97532977,0.34076463
0.24681926,0.47389300,0.30734753
0.68229108,0.44657813,0.28831065
0.31650215,0.02557536,0.84248020
0.68331300,0.97449671,0.66049202
0.19939553,0.47412548,0.69034364
0.65897390,0.48266873,0.74463141
0.00962089,0.16757537,0.26447405
0.49998643,0.18816008,0.26980967
0.80207979,0.69663365,0.23113892
0.50376331,0.70645265,0.37539779
0.92381529,0.22675079,0.81717312
0.52402200,0.23836614,0.83735074
0.03828924,0.72365210,0.76508153
0.43402341,0.71668198,0.77441731
0.95022868,0.96292386,0.02496014
0.61880334,0.96374082,0.98862433
0.98798078,0.47909463,0.97576845
0.46580794,0.47779864,0.09021513
0.01034521,0.01709723,0.63297283
0.39797675,0.96210260,0.51495019
0.94496668,0.41497619,0.46809861
0.47592928,0.40982019,0.51385468
0.25910698,0.27017142,0.97527177
0.74844361,0.24452649,0.08702828
0.21487744,0.66644316,0.01996977
0.76670600,0.70885989,0.89097890
0.24313717,0.19511545,0.49478391
0.74431383,0.21371963,0.51429379
0.18940974,0.73622080,0.45547623
0.82498192,0.71124911,0.54688236
0.33406051,0.93503550,0.15155503
0.75891203,0.97925252,0.35035533
0.20869658,0.48558729,0.30352676
0.69888990,0.43747615,0.26830656
0.31493116,0.03063188,0.82481576
0.70567803,0.94340701,0.70023953
0.18884723,0.48332280,0.68564116
0.66175725,0.49088653,0.73306809
0.02396500,0.19697442,0.25575574
0.50256471,0.19175309,0.25155376
0.83492626,0.72288223,0.21915950
0.49281419,0.69672266,0.40980121
0.90891748,0.23630616,0.79128192
0.54794538,0.22332660,0.82858021
0.06624706,0.71324366,0.75089138
0.42376757,0.71046572,0.77875577
0.93510038,0.95774442,0.01072568
0.62301114,0.94059719,0.01627786
0.99024524,0.47318680,0.94802539
0.44994951,0.47417171,0.13709428
0.03849446,0.97881758,0.62389616
0.39075444,0.95495712,0.49177820
0.95482384,0.41704804,0.49865700
0.45755168,0.39080978,0.49124076
0.23906035,0.28718165,0.00739406
0.78133241,0.25112348,0.06439513
0.21110168,0.67124992,0.07498652
0.75388443,0.70350475,0.92233489
0.24758151,0.19318917,0.50765980
0.72486561,0.21677019,0.53034848
0.18780790,0.76345104,0.42085973
0.79926832,0.70792847,0.56740324
0.38117650,0.92582601,0.18217954
0.82315044,0.97199380,0.34533271
0.19174518,0.48097642,0.30747563
0.72060932,0.46909580,0.30900622
0.30630575,0.01933838,0.83349195
0.73190044,0.96522380,0.69317263
0.19871484,0.47034451,0.71012570
0.65960801,0.48127245,0.74592881
0.00540724,0.22524753,0.25857358
0.52380829,0.20411656,0.25268923
0.86869760,0.71516944,0.25104724
0.50612258,0.69620578,0.43624498
0.95432367,0.24094934,0.78423338
0.56300590,0.21635680,0.80609497
0.06058869,0.72276894,0.78373522
0.41553161,0.72102260,0.78650041
0.92746420,0.95109694,0.03470239
0.63306491,0.91839751,0.99767534
0.98272599,0.48552444,0.98230915
0.43293322,0.49469686,0.09389404
0.04274669,0.98674604,0.58180608
0.42766949,0.97663766,0.48214468
0.96424353,0.43781557,0.52155390
0.47825282,0.40007003,0.51148401
0.21883419,0.24107057,0.02039614
0.76320667,0.20525858,0.07925653
0.18447361,0.69477093,0.10971736
0.76777599,0.65854397,0.96163993
0.23476635,0.20849025,0.51422607
0.73218203,0.20392192,0.49620741
0.18257387,0.75528008,0.45966714
0.81459954,0.70997725,0.54021980
0.34950575,0.90492927,0.17021904
0.79872768,0.95804221,0.34241583
0.18860733,0.45939073,0.31897648
0.70267271,0.46067920,0.29044569
0.30952206,0.99280102,0.81689352
0.75526647,0.96027734,0.68155169
0.20877755,0.45605392,0.75211250
0.67242429,0.48876703,0.76501209
0.00497078,0.19166909,0.28532332
0.51817232,0.22047534,0.24243901
0.88581737,0.68408455,0.24276655
0.51057786,0.68851054,0.45053617
0.91800431,0.22233719,0.80821988
0.55172700,0.22345582,0.81279351
0.06793462,0.71323109,0.76936035
0.42864027,0.71728363,0.82723706
0.95427745,0.91951816,0.04761093
0.63698568,0.93259686,0.98972407
0.97484507,0.45961599,0.99904130
0.43531355,0.51756732,0.06089868
0.02955740,0.98932833,0.57243762
0.43370045,0.98782204,0.48240061
0.95371121,0.43734745,0.51780096
0.47753859,0.37771142,0.50688134
0.22391520,0.25142428,0.99245072
0.77056490,0.20535137,0.09394446
0.18973260,0.67367826,0.13773971
0.75319300,0.65452168,0.95124337
0.24108820,0.20357780,0.52385114
0.71943711,0.19009421,0.51644838
0.21662694,0.74942559,0.45997036
0.84218416,0.69516826,0.57211501
0.32646238,0.93331051,0.17036991
0.74920180,0.96054707,0.33917931
0.18027015,0.43711068,0.33955053
0.70737477,0.48578160,0.26919026
0.31232548,0.03352414,0.83434408
0.73763781,0.93660578,0.68168519
0.22508274,0.46828329,0.73472705
0.66875666,0.48351725,0.73747894
0.02683112,0.18333196,0.28671622
0.49773317,0.22416878,0.22911102
0.92617611,0.70133707,0.24823095
0.53047153,0.69470623,0.41949204
0.91952696,0.21480965,0.79587591
0.54559942,0.23022983,0.83680606
0.09800777,0.77289534,0.81442621
0.44586090,0.72564972,0.81348787
0.96321012,0.91667066,0.02089276
0.61322063,0.97654502,0.96458817
0.98780100,0.49298387,0.98184058
0.44107411,0.52106238,0.05136457
0.02258276,0.95066059,0.55384433
0.43777172,0.95488657,0.51168821
0.89080832,0.41517744,0.52491742
0.49051896,0.39806602,0.52697611
0.21433897,0.25859938,0.99669652
0.79167991,0.19550633,0.07920220
0.19232028,0.67717278,0.13588601
0.74843961,0.71334684,0.94751217
0.25872132,0.20311308,0.54246369
0.71796353,0.20023364,0.49509262
0.18540046,0.71516752,0.48840204
0.86663788,0.68914904,0.55924539
0.35108282,0.92285088,0.12505398
0.74630434,0.96596927,0.32880038
0.17870365,0.42253294,0.36633647
0.67585868,0.48346583,0.28212339
0.29710682,0.03533653,0.84573853
0.75298425,0.93381013,0.69964263
0.23318092,0.46570020,0.72338399
0.67234619,0.49892875,0.76928913
0.02879844,0.17332311,0.29663808
0.48394791,0.21272806,0.22729722
0.90582734,0.68731185,0.26315077
0.53129653,0.69010421,0.38939283
0.91086933,0.19297124,0.77874162
0.52741352,0.24365980,0.81309595
0.09110642,0.77686529,0.82842209
0.43325966,0.71010219,0.80010974
0.93868035,0.92978421,0.00550880
0.62329521,0.97358700,0.00104242
0.99986503,0.52009912,0.97907123
0.43667173,0.50206327,0.00503213
0.03784328,0.94590619,0.52282355
0.42631044,0.96322383,0.50374205
0.92439948,0.44207248,0.52558288
0.48290304,0.39747336,0.52192811
0.21312894,0.25457671,0.97216964
0.82050548,0.20354853,0.08939777
0.15878264,0.70985974,0.14856903
0.72293963,0.71801996,0.97265044
0.25480438,0.19061227,0.57994146
