     53.68290    70.94125    42.91274    17.15096    -6.94552    -2.71512
     18.12920    56.82550    15.05447     3.44563    -2.66389   -25.43250
     23.87877    53.36622    -2.61750   -16.09029   -13.07490    -4.34257
     -2.74746    46.16987     5.90449     3.50029     5.42337    -2.52366
      8.02705    40.53675     1.15780    12.90820     7.51992     7.83685
     -6.19832    26.43266   -17.16373     8.96829    -3.76319    -5.13367
    -31.12466    29.38653   -33.49116     2.05782    -0.55136    -2.87043
    -29.24966    -0.90266   -29.90651    -4.25510   -11.06202    -6.72018
    -43.19587    -5.37403   -31.01792    -5.30512   -24.70966    25.32370
    -59.55953     0.37291   -23.72063    -0.54563    -3.72056     0.69196
    -23.12165    -9.11467    28.26633     0.21516   -22.70927    30.87316
     -2.45728    46.80007     7.37643    15.39564   -26.62323    12.32912
     20.43388    63.57179    12.63646     2.98036   -15.05144     4.56752
    -19.86964    11.46330   -28.96484    17.10571    -5.17654    13.89413
    -22.72256    13.82513     4.14917    29.07748   -23.49477    -2.62785
     25.70395    47.88751     0.17132    39.39738     4.52829    10.83223
      2.99982    39.72886    -4.86306    33.00187    -3.21429    12.65936
     -5.04781    25.74321    -7.75653    18.03221    13.39413    19.28914
      1.10246    56.33802   -23.45639    31.49373   -12.52385     6.91740
    -21.92066    24.95426   -38.95342    21.64694    -3.65989     8.41528
    -29.85501    20.47982   -40.56623    24.38728   -10.99300     3.62430
    -43.84040    43.19357   -21.89563    36.02061   -10.64848    10.51615
    -18.15850    51.31621   -11.91117    23.04751    -3.25839    30.80071
      1.94902     7.03440   -16.69471    14.84871     4.10672    42.92610
    -40.51603    13.21528    -5.21337    -2.06183    -7.87704    16.42123
    -10.75295    27.31796    -4.11078    10.01631    -6.00925    31.37548
      2.24991    33.21387    23.28447    28.05844   -15.51909    10.58864
     -1.88810    43.23678     7.84334    27.47461   -16.29200    16.33520
    -12.55878    58.94132    25.12868    25.39628   -19.75794    32.80632
    -13.28430    34.01080    12.73221     5.58089   -12.42898    18.34163
     -7.21923    13.15461    32.57390     1.42388    16.72784     8.39893
     35.02169    54.62227    46.81350    -8.14261    19.49290    26.67056
    -30.67802    31.79345     4.70081    -4.69438     0.46586    23.35998
    -10.21300    81.30095    26.10376   -15.33106    -2.47121    15.45928
    -19.85288    66.13838    16.58965   -10.28628    -4.51609    16.74222
    -23.44398    29.28379    42.22192    15.80668   -15.05816    30.62678
    -24.81933    14.18815    34.13530     7.68724   -21.46883    19.05197
    -17.91651   -13.95182     5.00907    -1.44719   -15.56365    13.43071
     -2.13874    -6.92431   -22.51483    -2.94260    -1.05933    28.82996
     -6.65564    -2.47631    -9.38642    -5.29751   -16.91236    34.37542
     -7.47511    20.09026    17.24431    25.09617   -11.73732     8.79081
    -14.89971    44.34642    23.26298    13.53620   -12.50030    15.90218
    -14.00789    59.58533    31.68757    27.25237     1.44475    10.36594
      8.03471    20.85979    28.47534    31.07635    -3.62112     7.80839
      2.82548    18.67574     6.59643    25.72891     6.28210    -2.30510
     -1.89827    19.36222    11.08471    18.64368    -2.25950     5.91165
      2.10287    -1.41017   -11.09552     2.56648    -9.97076     4.02404
     40.96155    34.17034    59.59519     9.56164   -15.26895    14.89768
     10.92442    31.68252    14.38616    37.10803   -14.87252     3.12097
     10.28428    25.70275    22.78205    -2.10011    -1.44586     9.34656
