    -17.91036   -17.53099   -17.54240    -1.29994    -1.91324    -0.41480
     -0.05067    11.44187     3.24500    -1.16309    -8.19065    -3.18727
     -0.20377     2.37908    -1.22247     0.44256    -4.62043    -0.04855
    -18.23618   -15.84876   -16.66164    -2.63697    -3.13384    -2.02851
     -9.67853    -8.03930   -11.07610    -5.58966    -3.62543    -2.04847
      9.81699    10.78679     9.58580    -6.99565     3.49181    -3.12814
    -14.92131   -13.41269   -13.23567    -3.87767    -1.43157    -2.53623
    -15.64161   -14.22589   -17.15011    -3.05054    -1.93747    -2.67053
      5.67088     6.51751     5.42420    -0.62335    -4.19128    -3.20475
      0.47409     3.99246    -0.66024    -2.85742    -5.92639    -5.01901
    -15.85787   -16.04604   -17.48300    -1.72872    -2.58086    -3.81797
     -6.29226    -3.35021    -2.80111    -0.96033    -2.62501    -2.97070
      6.12209    11.24359     3.94169    -3.94929    -6.37129    -1.98891
    -12.99193   -12.73796   -16.42387    -2.26886    -3.82779    -2.66984
    -17.14064   -14.92365   -14.96922    -0.77494    -3.18707    -2.80852
      4.28842     8.20589     2.38237    -2.41997    -5.60108    -9.10630
     -5.45702    -3.69536    -6.72136    -0.80326    -0.85247    -4.06626
    -17.17896   -17.03326   -15.20287    -1.95386    -2.33092    -0.85239
     -4.33034    -3.23467    -1.96160    -3.16761    -4.14009    -2.09486
     -2.80678     1.40765    -3.80747    -4.66059    -5.95392    -6.73395
    -17.23151   -17.54560   -15.49896    -2.38214    -2.58210    -2.58172
    -12.11379    -9.76033   -10.28023    -2.07525    -5.05551    -2.88242
      1.01992    12.05976     0.98299     1.65700    -4.88056    -2.52991
    -16.56269   -12.37204   -14.10976    -1.73403    -2.70922    -0.69289
    -18.54710   -17.69720   -18.33254    -4.25599    -3.10826    -2.88110
     -5.83354    -2.52764    -9.00471    -5.25804    -3.49154    -6.01796
     -1.28302    -4.46890    -0.58256    -4.97669     0.15228    -0.30173
    -17.14541   -14.49338   -19.09527    -2.01551    -3.07745    -0.11298
     -8.76145    -7.81672   -11.92433    -1.50515    -4.68157    -0.55556
      5.11211    -2.29471     3.96944    -2.69760    -2.09620    -1.06153
     -7.75198    -7.80774   -11.88859    -6.16154    -4.50365     0.29406
    -11.57724   -13.26239   -15.76638    -4.57291    -2.75309    -2.46200
      7.90526    -3.59051     4.54170    -1.06204    -1.17935     0.31237
     -2.22630     2.05109    -5.09523     0.41862    -1.44616    -0.10411
    -14.51412   -13.16284   -14.26135    -1.06586    -1.20834    -1.82113
     -4.05077    -9.64364    -3.32032     0.56307     1.89034    -1.04961
      3.60717     7.24173    -3.76340    -0.52075    -2.40460     0.77689
     -7.53988    -7.07073   -11.76141     2.93225    -1.01408    -1.55120
    -12.59464   -12.17779   -13.28379     1.43280    -0.53164    -0.20857
      3.97886     3.85712     2.84372    -2.52454    -2.68510    -0.80393
     -3.80195    -3.01315    -6.41601    -6.21212    -2.68800    -6.32915
    -16.12215   -14.19134   -14.02886    -2.29652    -1.27205    -3.87356
     -4.25600    -6.24528    -8.79262     0.47581     0.56270    -7.61121
      5.51369     5.78474     1.52861    -0.40382     4.14304    -2.47280
    -10.33423    -6.69229   -10.54075    -0.83845     0.89055    -3.04296
    -11.78285   -15.85916   -13.23224    -2.07670     1.12961    -4.35714
      2.28478    -3.15362    -3.54020    -9.24285     2.62371    -6.92903
     -6.27934     0.47306    -6.53396    -1.11117    -1.10795    -5.82136
    -12.33624   -14.56869   -16.21346     0.71060    -1.29455    -5.09611
     -2.75365    -6.84995    -9.38532     2.13723    -3.41333    -4.19467
